,07-12-21-11-02-04_fitted_on_100_EPOCHS,real,07-12-21-13-05-13_fitted_on_100_EPOCHS,07-12-21-15-32-10_fitted_on_100_EPOCHS,07-12-21-18-20-59_fitted_on_100_EPOCHS,07-12-21-20-59-27_fitted_on_100_EPOCHS,07-12-21-11-02-04_fitted_on_100_EPOCHS_weight,07-12-21-13-05-13_fitted_on_100_EPOCHS_weight,07-12-21-15-32-10_fitted_on_100_EPOCHS_weight,07-12-21-18-20-59_fitted_on_100_EPOCHS_weight,07-12-21-20-59-27_fitted_on_100_EPOCHS_weight
705,0,2,0,0,2,0,,,,,
706,0,2,0,2,2,2,,,,,
707,0,2,0,2,2,2,,,,,
708,0,0,0,2,2,2,,,,,
709,2,0,2,2,2,2,,,,,
710,0,0,2,2,2,2,,,,,
711,0,0,2,2,2,2,,,,,
712,2,0,2,2,2,2,,,,,
713,2,0,2,0,2,2,,,,,
714,2,0,0,0,2,2,,,,,
715,2,0,0,2,2,2,,,,,
716,2,0,0,2,2,2,,,,,
717,2,0,0,0,2,2,,,,,
718,0,2,0,0,2,0,,,,,
719,0,0,0,0,2,0,,,,,
720,0,0,0,0,2,0,,,,,
721,0,0,0,0,2,0,,,,,
722,0,0,0,0,2,0,,,,,
723,2,0,0,2,2,0,,,,,
724,0,0,0,2,2,0,,,,,
725,0,2,0,2,2,0,,,,,
726,2,2,0,2,2,0,,,,,
727,2,2,2,2,2,0,,,,,
728,2,2,2,2,2,2,,,,,
729,2,0,2,2,2,0,,,,,
730,2,2,2,2,2,2,,,,,
731,2,2,2,2,2,2,,,,,
732,2,0,2,2,2,2,,,,,
733,0,0,2,2,2,0,,,,,
734,2,0,2,2,2,0,,,,,
735,2,0,2,2,2,0,,,,,
736,2,0,2,0,2,0,,,,,
737,2,0,0,0,2,0,,,,,
738,2,0,0,0,2,0,,,,,
739,0,0,0,0,2,0,,,,,
740,0,0,0,0,2,0,,,,,
741,0,0,0,0,2,0,,,,,
742,0,0,0,2,2,0,,,,,
743,2,0,0,2,2,0,,,,,
744,2,0,2,0,2,0,,,,,
745,2,0,2,2,2,2,,,,,
746,2,0,2,2,2,2,,,,,
747,2,0,2,2,2,2,,,,,
748,2,0,2,2,2,2,,,,,
749,2,0,2,2,2,2,,,,,
750,2,0,2,2,2,2,,,,,
751,0,0,2,2,2,0,,,,,
752,0,0,2,2,2,0,,,,,
753,2,0,2,2,2,0,,,,,
754,0,0,2,0,2,0,,,,,
755,0,0,2,0,2,0,,,,,
756,0,0,2,0,2,0,,,,,
757,0,0,2,2,2,0,,,,,
758,0,0,2,0,2,0,,,,,
759,0,0,2,2,2,0,,,,,
760,2,0,2,2,2,0,,,,,
761,2,0,2,2,2,0,,,,,
762,0,0,2,2,2,0,,,,,
763,2,1,2,2,2,0,,,,,
764,2,0,2,2,2,0,,,,,
765,2,0,2,2,2,0,,,,,
766,2,0,2,2,2,0,,,,,
767,2,0,2,2,2,0,,,,,
768,2,0,2,0,2,0,,,,,
769,0,0,2,0,2,0,,,,,
770,0,0,2,0,2,0,,,,,
771,0,0,2,0,2,0,,,,,
772,0,0,2,0,2,0,,,,,
773,0,2,0,0,2,0,,,,,
774,0,1,0,2,2,0,,,,,
775,0,1,0,2,2,0,,,,,
776,0,2,2,2,2,0,,,,,
777,0,2,2,2,2,0,,,,,
778,0,2,2,2,2,0,,,,,
779,2,2,2,2,2,0,,,,,
780,0,2,2,2,2,0,,,,,
781,0,2,2,2,2,2,,,,,
782,2,2,2,2,2,2,,,,,
783,2,2,2,2,2,2,,,,,
784,2,2,2,2,2,2,,,,,
785,2,2,2,2,0,2,,,,,
786,2,2,2,2,2,2,,,,,
787,2,2,2,2,2,2,,,,,
788,0,2,2,2,0,2,,,,,
789,0,2,2,2,0,0,,,,,
790,0,2,2,2,0,0,,,,,
791,0,2,2,2,0,0,,,,,
792,0,2,2,2,2,0,,,,,
793,0,2,2,2,2,2,,,,,
794,2,2,2,2,2,2,,,,,
795,0,2,2,2,0,0,,,,,
796,0,2,2,2,2,0,,,,,
797,0,2,2,2,2,0,,,,,
798,0,2,2,2,2,2,,,,,
799,0,2,2,2,0,2,,,,,
800,2,2,0,2,2,2,,,,,
801,0,0,0,2,2,0,,,,,
802,0,0,0,2,2,0,,,,,
803,0,2,0,2,0,0,,,,,
804,0,2,0,2,2,0,,,,,
805,0,1,0,0,2,0,,,,,
806,0,1,0,0,0,0,,,,,
807,0,1,0,0,2,0,,,,,
808,0,1,0,0,0,0,,,,,
809,0,0,0,0,2,0,,,,,
810,0,0,0,0,0,0,,,,,
811,0,2,0,0,0,0,,,,,
812,0,0,0,0,0,0,,,,,
813,0,0,0,0,0,0,,,,,
814,0,0,0,0,0,0,,,,,
815,0,0,0,0,0,0,,,,,
816,0,0,0,0,0,0,,,,,
817,0,0,0,0,0,0,,,,,
818,0,0,0,1,0,0,,,,,
819,0,0,0,0,2,0,,,,,
820,0,0,0,0,2,0,,,,,
821,0,1,1,0,2,0,,,,,
822,0,1,0,0,2,0,,,,,
823,0,1,0,0,2,0,,,,,
824,0,1,0,1,2,0,,,,,
825,0,1,1,0,2,0,,,,,
826,0,1,1,1,2,1,,,,,
827,0,1,1,1,2,1,,,,,
828,2,1,1,1,2,1,,,,,
829,2,1,0,1,2,1,,,,,
830,0,1,0,1,2,1,,,,,
831,1,1,2,0,2,2,,,,,
832,1,1,2,0,2,2,,,,,
833,1,1,1,0,2,2,,,,,
834,1,1,1,0,2,2,,,,,
835,1,1,1,0,2,1,,,,,
836,1,1,1,0,2,1,,,,,
837,0,1,2,1,2,1,,,,,
838,0,1,0,1,2,1,,,,,
839,1,1,2,1,2,1,,,,,
840,1,1,2,1,2,1,,,,,
841,1,1,2,1,2,1,,,,,
842,1,1,2,1,2,1,,,,,
843,1,1,2,1,2,1,,,,,
844,1,1,2,1,2,1,,,,,
845,1,1,2,1,2,1,,,,,
846,1,1,0,1,2,1,,,,,
847,1,1,0,1,2,1,,,,,
848,1,1,0,1,2,1,,,,,
849,1,0,0,1,2,1,,,,,
850,0,0,0,1,2,1,,,,,
851,0,0,1,1,2,1,,,,,
852,0,0,0,0,2,0,,,,,
853,0,0,0,0,2,0,,,,,
854,0,0,0,0,2,0,,,,,
855,0,0,0,0,2,0,,,,,
856,0,0,0,0,2,0,,,,,
857,0,0,0,0,2,0,,,,,
858,0,0,0,0,2,0,,,,,
859,0,0,0,0,2,0,,,,,
860,0,0,0,0,2,0,,,,,
861,0,0,0,0,2,0,,,,,
862,0,0,0,0,2,2,,,,,
863,2,0,2,2,2,2,,,,,
864,2,0,2,2,2,2,,,,,
865,2,0,2,2,2,2,,,,,
866,2,0,2,2,2,2,,,,,
867,2,0,2,2,2,2,,,,,
868,0,0,0,2,2,2,,,,,
869,0,0,0,2,2,2,,,,,
870,0,0,0,0,2,0,,,,,
871,2,0,0,0,2,2,,,,,
872,2,2,2,0,1,2,,,,,
873,2,2,2,2,2,2,,,,,
874,2,2,2,2,2,2,,,,,
875,0,2,0,2,2,2,,,,,
876,0,2,0,2,2,2,,,,,
877,0,2,0,2,2,2,,,,,
878,0,2,0,2,2,2,,,,,
879,0,0,0,2,2,2,,,,,
880,0,0,0,2,2,0,,,,,
881,0,0,0,2,2,0,,,,,
882,0,0,0,2,2,0,,,,,
883,0,0,0,2,2,0,,,,,
884,0,0,0,2,2,0,,,,,
885,2,0,0,2,2,0,,,,,
886,2,0,0,2,2,0,,,,,
887,2,0,0,2,2,0,,,,,
888,2,0,0,2,2,0,,,,,
889,2,0,0,1,2,2,,,,,
890,2,0,0,1,2,2,,,,,
891,0,0,0,1,2,0,,,,,
892,0,1,0,1,2,2,,,,,
893,2,1,2,1,2,0,,,,,
894,2,1,2,1,2,0,,,,,
895,0,1,2,1,2,0,,,,,
896,0,1,0,1,2,0,,,,,
897,0,1,0,1,2,0,,,,,
898,0,1,0,1,2,0,,,,,
899,0,1,1,1,2,0,,,,,
900,0,1,2,1,2,0,,,,,
901,0,0,2,1,2,0,,,,,
902,0,0,2,1,2,0,,,,,
903,0,0,2,0,2,0,,,,,
904,2,0,2,0,2,0,,,,,
905,2,0,2,0,2,0,,,,,
906,0,0,2,0,2,0,,,,,
907,0,0,0,0,0,0,,,,,
908,0,0,0,0,0,0,,,,,
909,0,0,0,0,2,0,,,,,
910,0,0,0,0,0,0,,,,,
911,0,0,0,0,2,0,,,,,
912,2,1,0,0,0,0,,,,,
913,2,1,0,0,2,0,,,,,
914,2,1,0,0,0,0,,,,,
915,0,0,0,2,0,2,,,,,
916,2,0,2,2,0,2,,,,,
917,0,0,0,1,0,2,,,,,
918,0,0,0,1,2,0,,,,,
919,0,0,0,0,0,0,,,,,
920,0,0,0,0,0,0,,,,,
921,0,0,0,0,0,0,,,,,
922,0,0,0,0,0,0,,,,,
923,0,0,0,0,0,0,,,,,
924,0,0,0,0,0,0,,,,,
925,0,0,0,0,2,0,,,,,
926,0,0,0,0,2,0,,,,,
927,0,0,0,0,0,0,,,,,
928,0,0,0,0,2,0,,,,,
929,0,0,0,0,2,0,,,,,
930,0,0,0,0,2,0,,,,,
931,0,0,0,0,2,1,,,,,
932,0,0,0,0,2,0,,,,,
933,0,0,0,0,2,0,,,,,
934,0,0,0,0,2,0,,,,,
935,0,0,0,0,2,0,,,,,
936,0,0,0,0,2,0,,,,,
937,0,0,0,0,2,0,,,,,
938,0,0,0,0,2,0,,,,,
939,0,0,0,0,2,0,,,,,
940,0,0,0,0,2,0,,,,,
941,0,0,0,0,2,0,,,,,
942,0,0,0,0,2,0,,,,,
943,0,0,0,0,2,0,,,,,
944,0,0,0,0,2,0,,,,,
945,0,0,0,0,2,0,,,,,
946,0,0,0,0,2,0,,,,,
947,0,0,0,0,2,0,,,,,
948,0,0,0,0,2,0,,,,,
949,0,0,0,0,2,0,,,,,
950,0,0,0,0,2,0,,,,,
951,0,0,0,0,2,0,,,,,
952,0,0,0,0,2,0,,,,,
953,0,0,0,0,2,0,,,,,
954,0,0,2,0,2,0,,,,,
955,0,0,2,0,2,0,,,,,
956,0,0,2,0,2,0,,,,,
957,2,0,2,0,2,0,,,,,
958,0,0,2,0,2,0,,,,,
959,2,2,0,0,2,0,,,,,
960,2,2,2,0,0,0,,,,,
961,0,0,2,0,2,0,,,,,
962,2,2,2,2,2,0,,,,,
963,0,2,0,2,2,0,,,,,
964,0,2,0,2,2,0,,,,,
965,0,2,0,2,2,0,,,,,
966,0,2,0,2,2,0,,,,,
967,0,2,0,2,2,2,,,,,
968,0,2,0,2,2,2,,,,,
969,0,2,2,2,2,2,,,,,
970,0,2,2,2,2,2,,,,,
971,2,2,2,2,2,2,,,,,
972,2,2,2,2,2,2,,,,,
973,2,2,2,2,2,2,,,,,
974,2,2,2,2,2,2,,,,,
975,2,2,2,2,2,2,,,,,
976,0,2,2,0,2,2,,,,,
977,0,2,2,0,2,2,,,,,
978,0,2,2,0,2,2,,,,,
979,0,2,2,0,2,2,,,,,
980,0,2,2,0,2,2,,,,,
981,0,2,2,0,2,2,,,,,
982,0,0,2,0,2,2,,,,,
983,0,0,2,0,2,2,,,,,
984,0,0,2,0,2,2,,,,,
985,0,0,2,2,2,2,,,,,
986,2,0,2,2,2,2,,,,,
987,2,0,2,0,2,2,,,,,
988,2,0,2,2,2,2,,,,,
989,2,0,2,2,2,2,,,,,
990,2,0,2,2,2,2,,,,,
991,0,0,1,2,2,2,,,,,
992,0,0,0,0,2,0,,,,,
993,0,0,0,0,2,0,,,,,
994,0,0,0,0,2,0,,,,,
995,0,0,0,0,2,0,,,,,
996,0,0,0,0,2,0,,,,,
997,0,0,0,0,2,0,,,,,
998,0,0,0,0,2,0,,,,,
999,0,0,0,0,2,0,,,,,
1000,0,0,0,2,2,0,,,,,
1001,0,0,0,2,2,2,,,,,
1002,2,0,0,2,2,2,,,,,
1003,0,0,0,2,2,2,,,,,
1004,0,0,0,2,2,0,,,,,
1005,0,0,0,2,2,0,,,,,
1006,0,0,0,2,2,0,,,,,
1007,0,0,0,2,2,0,,,,,
1008,0,0,0,2,2,0,,,,,
1009,0,0,0,2,2,0,,,,,
1010,0,0,0,0,2,0,,,,,
1011,0,0,0,0,2,0,,,,,
1012,0,0,0,0,2,0,,,,,
1013,0,0,0,0,2,0,,,,,
1014,0,0,0,0,2,0,,,,,
1015,0,0,0,0,2,0,,,,,
1016,0,2,0,0,2,0,,,,,
1017,0,0,0,2,2,0,,,,,
1018,2,0,0,2,2,0,,,,,
1019,2,2,0,2,2,0,,,,,
1020,2,2,0,2,2,0,,,,,
1021,2,2,0,2,2,0,,,,,
1022,2,2,0,2,2,0,,,,,
1023,2,2,0,2,2,2,,,,,
1024,2,2,0,2,2,2,,,,,
1025,0,2,0,2,2,2,,,,,
1026,2,2,0,2,2,2,,,,,
1027,2,2,0,2,2,2,,,,,
1028,2,2,2,2,2,2,,,,,
1029,2,2,2,2,2,2,,,,,
1030,0,0,2,2,2,2,,,,,
1031,0,0,2,2,2,2,,,,,
1032,0,0,0,2,2,0,,,,,
1033,0,0,0,2,2,0,,,,,
1034,0,0,0,2,2,0,,,,,
1035,0,0,0,2,2,0,,,,,
1036,0,0,0,2,2,0,,,,,
1037,0,0,0,2,2,0,,,,,
1038,0,0,2,2,2,0,,,,,
1039,0,0,2,2,2,2,,,,,
1040,0,0,0,2,2,2,,,,,
1041,0,0,0,2,2,2,,,,,
1042,0,0,0,2,2,2,,,,,
1043,0,0,2,2,2,2,,,,,
1044,0,0,2,2,2,2,,,,,
1045,0,1,2,2,2,2,,,,,
1046,0,0,0,2,2,2,,,,,
1047,0,0,2,2,2,2,,,,,
1048,0,0,2,2,2,2,,,,,
1049,0,0,2,0,2,0,,,,,
1050,0,0,0,2,2,0,,,,,
1051,0,0,0,0,2,0,,,,,
1052,0,1,0,0,2,0,,,,,
1053,0,0,2,2,2,0,,,,,
1054,0,0,2,0,2,0,,,,,
1055,0,0,0,0,2,0,,,,,
1056,0,0,0,0,2,0,,,,,
1057,0,0,0,0,2,0,,,,,
1058,0,0,0,0,2,0,,,,,
1059,0,0,0,0,2,0,,,,,
1060,0,0,0,0,2,0,,,,,
1061,0,0,0,0,2,0,,,,,
1062,0,0,0,0,2,0,,,,,
1063,0,0,0,0,2,0,,,,,
1064,0,0,0,0,2,0,,,,,
1065,0,0,0,0,2,0,,,,,
1066,0,0,0,0,2,0,,,,,
1067,0,0,0,0,2,0,,,,,
1068,2,0,0,0,2,2,,,,,
1069,2,0,1,0,2,0,,,,,
1070,0,0,1,0,2,0,,,,,
1071,0,0,0,0,2,2,,,,,
1072,0,0,0,0,2,2,,,,,
1073,0,0,0,0,2,2,,,,,
1074,0,0,0,0,2,0,,,,,
1075,0,0,0,0,2,0,,,,,
1076,0,0,0,0,2,0,,,,,
1077,0,0,0,0,2,0,,,,,
1078,0,0,0,0,2,0,,,,,
1079,0,0,0,0,2,0,,,,,
1080,0,0,0,0,2,0,,,,,
1081,0,0,0,0,2,0,,,,,
1082,0,0,0,0,2,0,,,,,
1083,2,0,0,0,2,0,,,,,
1084,2,0,0,0,2,0,,,,,
1085,2,0,0,0,2,2,,,,,
1086,2,0,0,0,2,0,,,,,
1087,2,0,0,2,2,0,,,,,
1088,2,2,0,2,2,0,,,,,
1089,2,2,0,2,2,0,,,,,
1090,2,2,0,2,2,0,,,,,
1091,2,1,0,2,2,2,,,,,
1092,1,1,0,2,2,2,,,,,
1093,1,1,2,2,2,2,,,,,
1094,0,1,0,2,2,2,,,,,
1095,0,1,0,2,2,2,,,,,
1096,0,1,2,2,2,2,,,,,
1097,0,1,2,2,2,2,,,,,
1098,0,1,2,2,2,2,,,,,
1099,0,1,2,2,2,2,,,,,
1100,2,1,2,2,2,0,,,,,
1101,2,1,2,2,2,0,,,,,
1102,2,2,2,2,2,2,,,,,
1103,0,2,2,2,2,2,,,,,
1104,0,2,2,2,2,2,,,,,
1105,2,2,2,2,2,2,,,,,
1106,2,2,2,2,2,2,,,,,
1107,2,2,2,2,2,2,,,,,
1108,2,2,2,2,2,2,,,,,
1109,2,2,2,2,2,2,,,,,
1110,2,2,2,2,2,2,,,,,
1111,2,2,0,2,2,2,,,,,
1112,0,2,0,2,2,2,,,,,
1113,0,2,0,2,2,2,,,,,
1114,0,2,0,2,2,0,,,,,
1115,0,2,0,2,2,0,,,,,
1116,0,0,0,2,2,0,,,,,
1117,0,0,0,2,2,0,,,,,
1118,0,0,0,2,2,0,,,,,
1119,0,0,0,2,2,0,,,,,
1120,0,0,0,2,2,0,,,,,
1121,0,0,0,2,2,2,,,,,
1122,0,0,0,2,2,2,,,,,
1123,0,0,0,2,2,2,,,,,
1124,0,0,0,2,2,0,,,,,
1125,0,0,0,2,2,0,,,,,
1126,0,0,0,2,2,0,,,,,
1127,0,0,0,2,2,2,,,,,
1128,0,0,0,2,2,2,,,,,
1129,0,0,0,2,2,2,,,,,
1130,0,0,0,0,2,2,,,,,
1131,0,0,0,2,2,2,,,,,
1132,0,0,0,2,2,2,,,,,
1133,0,0,0,0,2,2,,,,,
1134,0,0,0,0,2,2,,,,,
1135,0,0,0,0,2,2,,,,,
1136,0,0,0,0,2,2,,,,,
1137,0,0,0,0,2,2,,,,,
1138,0,0,0,0,2,2,,,,,
1139,0,0,0,0,2,2,,,,,
1140,0,0,0,0,2,2,,,,,
1141,0,0,0,0,2,2,,,,,
1142,0,0,0,0,2,2,,,,,
1143,0,0,0,2,2,2,,,,,
1144,0,0,0,2,2,2,,,,,
1145,0,0,0,2,2,2,,,,,
1146,0,2,0,2,2,2,,,,,
1147,0,2,0,2,2,2,,,,,
1148,0,2,0,2,2,2,,,,,
1149,0,2,0,2,2,2,,,,,
1150,0,2,0,2,2,2,,,,,
1151,0,2,0,2,2,2,,,,,
1152,0,2,0,2,2,2,,,,,
1153,2,2,0,2,2,2,,,,,
1154,2,0,2,2,2,2,,,,,
1155,2,0,2,2,2,2,,,,,
1156,1,0,2,2,2,2,,,,,
1157,0,0,2,2,2,2,,,,,
1158,0,2,2,2,2,2,,,,,
1159,0,2,2,0,2,2,,,,,
1160,0,2,2,0,2,2,,,,,
1161,0,2,2,0,2,0,,,,,
1162,0,0,2,0,2,0,,,,,
1163,0,0,2,0,2,0,,,,,
1164,0,0,0,2,2,0,,,,,
1165,0,0,0,2,2,0,,,,,
1166,2,0,0,2,2,0,,,,,
1167,2,2,2,2,2,0,,,,,
1168,0,2,0,0,2,0,,,,,
1169,0,2,2,0,2,0,,,,,
1170,0,2,0,0,2,0,,,,,
1171,2,0,0,0,2,0,,,,,
1172,0,0,0,0,2,0,,,,,
1173,0,0,0,0,2,0,,,,,
1174,2,0,0,0,2,0,,,,,
1175,0,0,0,0,2,0,,,,,
1176,2,0,0,0,2,0,,,,,
1177,2,2,0,0,2,0,,,,,
1178,0,2,0,0,2,0,,,,,
1179,2,2,0,2,2,0,,,,,
1180,2,2,2,2,2,0,,,,,
1181,2,2,2,2,2,0,,,,,
1182,2,2,2,2,2,2,,,,,
1183,2,2,2,2,2,2,,,,,
1184,2,2,2,2,2,2,,,,,
1185,0,2,2,2,2,2,,,,,
1186,0,2,2,2,2,2,,,,,
1187,0,2,2,2,2,2,,,,,
1188,0,2,2,2,2,2,,,,,
1189,0,2,2,2,2,2,,,,,
1190,0,2,2,2,2,2,,,,,
1191,0,0,2,2,2,2,,,,,
1192,2,1,2,2,2,2,,,,,
1193,0,2,2,0,2,2,,,,,
1194,0,2,2,0,2,2,,,,,
1195,0,2,2,0,2,2,,,,,
1196,2,2,2,2,2,2,,,,,
1197,2,2,2,2,2,2,,,,,
1198,2,2,2,2,2,2,,,,,
1199,2,2,0,2,2,2,,,,,
1200,0,2,2,0,2,2,,,,,
1201,0,2,0,0,2,0,,,,,
1202,0,2,0,0,2,0,,,,,
1203,2,2,0,2,2,2,,,,,
1204,0,2,0,0,2,2,,,,,
1205,0,2,0,0,2,2,,,,,
1206,0,2,0,0,2,2,,,,,
1207,2,2,0,0,2,2,,,,,
1208,2,2,0,0,2,0,,,,,
1209,0,2,0,0,2,2,,,,,
1210,2,2,1,0,2,2,,,,,
1211,1,2,1,0,2,2,,,,,
1212,1,2,1,0,2,2,,,,,
1213,1,2,0,2,2,2,,,,,
1214,0,2,0,0,2,2,,,,,
1215,0,2,0,0,2,2,,,,,
1216,2,2,0,0,2,2,,,,,
1217,2,0,0,0,2,0,,,,,
1218,2,0,0,0,2,0,,,,,
1219,2,0,0,0,2,0,,,,,
1220,2,0,0,0,2,0,,,,,
1221,2,0,0,0,2,0,,,,,
1222,0,0,0,0,2,0,,,,,
1223,2,1,0,0,2,0,,,,,
1224,2,1,0,0,2,0,,,,,
1225,0,1,0,0,2,0,,,,,
1226,0,1,0,0,2,0,,,,,
1227,0,1,0,0,2,1,,,,,
1228,0,1,0,0,2,1,,,,,
1229,0,1,0,0,2,1,,,,,
1230,2,1,0,2,2,1,,,,,
1231,2,1,2,2,2,2,,,,,
1232,2,1,2,2,2,2,,,,,
1233,2,1,2,2,2,2,,,,,
1234,2,1,2,2,0,2,,,,,
1235,2,1,2,2,2,2,,,,,
1236,2,1,2,2,2,2,,,,,
1237,2,0,2,0,0,2,,,,,
1238,2,0,2,0,2,2,,,,,
1239,2,0,2,0,2,2,,,,,
1240,2,0,2,0,0,0,,,,,
1241,2,0,2,0,0,0,,,,,
1242,2,0,2,0,2,0,,,,,
1243,2,0,2,0,2,0,,,,,
1244,0,0,2,0,2,0,,,,,
1245,0,0,2,0,0,0,,,,,
1246,2,0,0,0,2,0,,,,,
1247,0,1,0,0,2,0,,,,,
1248,0,2,0,0,2,0,,,,,
1249,2,2,2,2,2,2,,,,,
1250,2,2,2,2,0,2,,,,,
1251,2,2,2,2,0,2,,,,,
1252,2,2,2,2,2,2,,,,,
1253,2,2,2,2,2,2,,,,,
1254,2,2,2,2,2,2,,,,,
1255,0,2,2,2,2,2,,,,,
1256,2,2,2,2,2,2,,,,,
1257,2,2,2,2,2,2,,,,,
1258,0,2,2,2,2,2,,,,,
1259,0,2,2,2,2,2,,,,,
1260,0,2,2,2,2,2,,,,,
1261,0,2,2,2,0,0,,,,,
1262,0,2,2,2,2,0,,,,,
1263,0,2,0,0,0,0,,,,,
1264,0,2,0,0,2,0,,,,,
1265,0,2,0,0,2,0,,,,,
1266,0,2,0,0,2,0,,,,,
1267,0,0,0,0,0,0,,,,,
1268,0,0,0,0,2,0,,,,,
1269,0,0,0,0,2,0,,,,,
1270,0,0,0,0,2,0,,,,,
1271,0,0,0,0,2,0,,,,,
1272,0,0,1,1,2,2,,,,,
1273,2,0,1,1,2,2,,,,,
1274,0,0,0,0,2,2,,,,,
1275,0,0,0,0,2,0,,,,,
1276,0,0,0,0,2,0,,,,,
1277,0,1,0,0,2,0,,,,,
1278,0,1,0,0,2,0,,,,,
1279,0,1,0,0,2,0,,,,,
1280,0,1,0,0,2,0,,,,,
1281,0,1,0,0,2,0,,,,,
1282,0,1,0,0,2,0,,,,,
1283,0,1,0,0,2,0,,,,,
1284,1,1,2,0,2,0,,,,,
1285,1,1,2,0,2,0,,,,,
1286,1,1,2,0,2,0,,,,,
1287,1,1,2,0,2,0,,,,,
1288,0,1,2,0,2,0,,,,,
1289,0,2,0,0,2,0,,,,,
1290,0,2,0,0,2,0,,,,,
1291,0,2,0,0,2,0,,,,,
1292,2,2,0,0,2,0,,,,,
1293,2,2,0,0,2,0,,,,,
1294,2,2,0,0,2,0,,,,,
1295,2,2,0,2,2,0,,,,,
1296,2,2,2,0,2,2,,,,,
1297,2,2,2,2,2,2,,,,,
1298,2,0,2,2,2,2,,,,,
1299,2,0,2,2,2,2,,,,,
1300,2,0,2,2,2,2,,,,,
1301,2,0,2,2,2,2,,,,,
1302,0,2,2,2,2,2,,,,,
1303,0,2,2,2,2,2,,,,,
1304,0,2,2,2,2,2,,,,,
1305,0,2,2,2,2,2,,,,,
1306,2,2,2,2,2,2,,,,,
1307,1,2,2,2,2,2,,,,,
1308,1,2,2,2,2,2,,,,,
1309,1,2,2,2,2,2,,,,,
1310,1,2,2,2,2,2,,,,,
1311,1,2,2,2,2,2,,,,,
1312,2,2,2,2,2,2,,,,,
1313,2,2,2,2,2,2,,,,,
1314,2,2,2,2,2,2,,,,,
1315,2,2,2,2,2,2,,,,,
1316,2,2,2,2,2,2,,,,,
1317,2,2,2,2,2,0,,,,,
1318,0,0,0,2,2,0,,,,,
1319,0,0,0,2,2,0,,,,,
1320,0,0,0,0,2,0,,,,,
1321,0,0,0,0,2,0,,,,,
1322,0,0,0,0,2,0,,,,,
1323,0,0,0,0,2,0,,,,,
1324,0,0,0,0,2,0,,,,,
1325,0,0,0,0,2,0,,,,,
1326,0,0,0,0,2,0,,,,,
1327,2,0,0,0,2,0,,,,,
1328,2,0,0,0,2,0,,,,,
1329,2,0,0,0,2,0,,,,,
1330,2,0,0,0,2,0,,,,,
1331,2,0,0,0,2,0,,,,,
1332,2,0,0,0,2,0,,,,,
1333,2,0,0,0,2,0,,,,,
1334,2,0,0,0,2,0,,,,,
1335,0,0,0,0,2,0,,,,,
1336,0,0,0,0,2,0,,,,,
1337,0,0,0,0,2,0,,,,,
1338,0,0,0,0,2,0,,,,,
1339,0,0,0,0,2,0,,,,,
1340,2,2,0,0,2,0,,,,,
1341,2,2,0,2,2,0,,,,,
1342,2,2,0,2,2,0,,,,,
1343,2,2,0,2,2,0,,,,,
1344,2,2,0,2,2,0,,,,,
1345,2,2,0,2,2,0,,,,,
1346,2,2,0,2,2,0,,,,,
1347,2,1,0,2,2,0,,,,,
1348,2,1,0,2,2,0,,,,,
1349,0,1,0,2,2,0,,,,,
1350,0,1,0,2,2,0,,,,,
1351,0,2,0,2,2,0,,,,,
1352,0,2,0,2,2,0,,,,,
1353,0,2,0,2,2,0,,,,,
1354,0,2,2,2,2,0,,,,,
1355,2,2,2,2,2,0,,,,,
1356,2,2,2,2,2,2,,,,,
1357,2,2,2,2,2,2,,,,,
1358,0,2,2,2,2,2,,,,,
1359,2,2,2,2,2,2,,,,,
1360,0,2,2,2,2,2,,,,,
1361,2,2,2,2,2,2,,,,,
1362,2,2,2,2,2,2,,,,,
1363,2,2,2,2,2,2,,,,,
1364,2,2,2,2,2,2,,,,,
1365,0,2,0,0,2,2,,,,,
1366,0,2,0,0,2,2,,,,,
1367,0,2,0,0,2,0,,,,,
1368,0,2,0,0,2,0,,,,,
1369,0,2,0,2,2,0,,,,,
1370,0,2,0,2,2,0,,,,,
1371,0,0,0,0,2,0,,,,,
1372,0,0,0,0,2,0,,,,,
1373,0,0,0,0,2,0,,,,,
1374,0,0,0,0,2,0,,,,,
1375,0,0,0,0,2,0,,,,,
1376,0,0,0,0,2,0,,,,,
1377,0,0,0,0,2,0,,,,,
1378,0,0,0,0,2,0,,,,,
1379,0,0,0,0,2,0,,,,,
1380,0,0,2,0,2,0,,,,,
1381,0,0,2,0,2,0,,,,,
1382,0,0,0,0,2,0,,,,,
1383,0,0,0,0,2,0,,,,,
1384,0,0,0,0,2,2,,,,,
1385,0,0,0,0,2,0,,,,,
1386,0,0,0,0,2,0,,,,,
1387,0,0,0,0,2,0,,,,,
1388,0,0,0,0,2,0,,,,,
1389,0,0,0,0,2,0,,,,,
1390,0,0,0,0,2,0,,,,,
1391,0,0,0,0,2,0,,,,,
1392,0,0,0,0,2,0,,,,,
1393,0,0,0,0,2,0,,,,,
1394,0,0,0,0,2,0,,,,,
1395,0,0,0,0,2,0,,,,,
1396,0,0,0,0,2,0,,,,,
1397,0,0,0,0,2,0,,,,,
1398,0,0,0,0,2,0,,,,,
1399,0,0,0,0,2,0,,,,,
1400,0,0,0,2,2,0,,,,,
1401,0,0,0,2,2,0,,,,,
1402,0,0,0,2,2,0,,,,,
1403,0,0,0,2,2,0,,,,,
1404,0,0,0,2,2,0,,,,,
